"OTU"	"Domain"	"Supergroup"	"Division/Kingdom"	"Phylum/Class"	"Level_X"	"Level_XX"	"Level_XXX"	"Level_XXXX"	"Level_XXXXX"	"Species"
"OTU4829"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4830"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4831"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4832"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4833"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4834"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4835"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4836"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4837"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4838"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4839"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4840"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4841"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4842"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4843"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4844"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4845"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Megabalanus"	NA	NA	NA
"OTU4846"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4847"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4848"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4849"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4850"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4851"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4852"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4853"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4854"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4855"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4856"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4857"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Cantellius"	NA	NA	NA
"OTU4858"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Verruca"	NA	NA	NA
"OTU4859"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Prolecithophora"	NA	NA	NA	NA
"OTU4860"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU4861"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4862"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4863"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4864"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4865"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4866"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4867"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4868"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4869"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4870"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4871"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4872"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4873"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4874"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4875"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4876"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4877"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4878"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Microeuraphia"	NA	NA	NA
"OTU4879"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	NA	NA	NA	NA
"OTU4880"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Ophryotrocha"	"labronica"	NA	NA	NA	"Ophryotrocha_labronica"
"OTU4881"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	NA	NA	NA	NA	NA	NA
"OTU4882"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Pedinellales"	"Apedinella"	NA	NA	NA	NA
"OTU4883"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Pedinellales"	"Apedinella"	NA	NA	NA	NA
"OTU4884"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Pedinellales"	"Apedinella"	NA	NA	NA	NA
"OTU4885"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Pedinellales"	"Apedinella"	NA	NA	NA	NA
"OTU4886"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Imbricatea"	"Marimonadida"	NA	NA	NA	NA	NA
"OTU4887"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Imbricatea"	NA	NA	NA	NA	NA	NA
"OTU4888"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Imbricatea"	"Marimonadida"	"Pseudopirsonia"	NA	NA	NA	NA
"OTU4889"	"Eukaryota"	"Rhizaria"	"Cercozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU4890"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Sarcomonadea"	"Cercomonadida"	NA	NA	NA	NA	NA
"OTU4891"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Cryomonadida"	NA	NA	NA	NA	NA
"OTU4892"	"Eukaryota"	"Opisthokonta"	"Choanoflagellida"	"Choanoflagellatea"	"Acanthoecida"	"Stephanoecidae"	"New"	"Choanos"	NA	NA
"OTU4893"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Imbricatea"	"Marimonadida"	NA	NA	NA	NA	NA
"OTU4894"	"Eukaryota"	"Rhizaria"	"Cercozoa"	NA	NA	NA	NA	NA	NA	NA
"OTU4895"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Granofilosea"	"Massiteriidae"	NA	NA	NA	NA	NA
"OTU4896"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Sarcomonadea"	"Glissomonadida"	"Proleptomonadidae"	"Proleptomonas"	NA	NA	NA
"OTU4897"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU4898"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Malacostraca"	"Jaera"	NA	NA	NA
"OTU4899"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	"Monocystis"	NA	NA	NA
"OTU4900"	"Eukaryota"	"Opisthokonta"	NA	NA	NA	NA	NA	NA	NA	NA
"OTU4901"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Protoperidiniaceae"	"Protoperidinium"	NA	NA	NA
"OTU4902"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU4903"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4904"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	NA	NA	NA	NA	NA
"OTU4905"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Prolecithophora"	NA	NA	NA	NA
"OTU4906"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Prolecithophora"	NA	NA	NA	NA
"OTU4907"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Prolecithophora"	NA	NA	NA	NA
"OTU4908"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Prolecithophora"	NA	NA	NA	NA
"OTU4909"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Prolecithophora"	NA	NA	NA	NA
"OTU4910"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	NA	NA	NA	NA	NA
"OTU4911"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	NA	NA	NA	NA	NA
"OTU4912"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Enoplea"	"Anticoma"	NA	NA	NA	NA
"OTU4913"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4914"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4915"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4916"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4917"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4918"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4919"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4920"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4921"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4922"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Arenicola"	NA	NA	NA	NA	NA
"OTU4923"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Notomastus"	NA	NA	NA	NA	NA
"OTU4924"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Ebriida"	"TAGIRI1-lineage"	NA	NA	NA	NA
"OTU4925"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU4926"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Radial-centric-basal-Coscinodiscophyceae"	"Rhizosolenia"	NA	NA	NA	NA
"OTU4927"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Seriata"	"Pentacoelum"	NA	NA	NA
"OTU4928"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4929"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4930"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4931"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4932"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4933"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4934"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4935"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4936"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4937"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4938"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4939"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4940"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4941"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4942"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4943"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4944"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4945"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU4946"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU4947"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU4948"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU4949"	"Eukaryota"	"Alveolata"	NA	NA	NA	NA	NA	NA	NA	NA
"OTU4950"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4951"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4952"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4953"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4954"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4955"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4956"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4957"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4958"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4959"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4960"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU4961"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU4962"	"Eukaryota"	"Stramenopiles"	NA	NA	NA	NA	NA	NA	NA	NA
"OTU4963"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Neogregarinorida"	"Actinocephalidae"	NA	NA	NA	NA
"OTU4964"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU4965"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU4966"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU4967"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Ebriida"	"TAGIRI1-lineage"	NA	NA	NA	NA
"OTU4968"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU4969"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Bryozoa"	NA	NA	NA	NA	NA	NA
"OTU4970"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Gastropoda"	"Caenogastropoda"	NA	NA	NA	NA
"OTU4971"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Akashiwo"	NA	NA	NA
"OTU4972"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU4973"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU4974"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU4975"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU4976"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU4977"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU4978"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Uradiphoridae"	NA	NA	NA	NA
"OTU4979"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Uradiphoridae"	NA	NA	NA	NA
"OTU4980"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU4981"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU4982"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU4983"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU4984"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU4985"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU4986"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU4987"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"EUG3"	NA	NA	NA	NA
"OTU4988"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4989"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4990"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4991"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4992"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4993"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4994"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4995"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4996"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4997"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4998"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU4999"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5000"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5001"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5002"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5003"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5004"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5005"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5006"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5007"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	"Cephaloidophora"	NA	NA	NA
"OTU5008"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU5009"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Uradiphoridae"	NA	NA	NA	NA
